total_reward,mean_reward,loss,mae,mean_q,episode_steps,step
482.4625466863975,0.34217201892652305,9.823031, 30.645132, 43.169480,1410,1410
839.9970321941039,0.5698758698738833,1.136749, 29.886358, 40.659489,1474,2884
739.8782554244269,0.5148770044707216,0.653013, 21.029282, 28.762005,1437,4321
976.3599840589546,0.6813398353516781,0.253026, 13.677430, 18.804670,1433,5754
742.8297260571354,0.530213937228505,0.171625, 8.398256, 11.801894,1401,7155
370.50235484829557,0.2618391200341311,0.073928, 4.186995, 6.144799,1415,8570
929.6656481762427,0.6451531215657479,0.056108, 2.426982, 3.758572,1441,10011
1034.9659348881091,0.6993013073568305,0.031067, 1.769024, 2.737226,1480,11491
1347.63081206047,0.9584856415792816,0.018229, 1.939934, 2.848076,1406,12897
1191.3410557737418,0.8071416367030771,0.016736, 2.300183, 3.270237,1476,14373
1192.8872539922631,0.8226808648222504,0.016367, 2.520682, 3.516177,1450,15823
1065.6275195205876,0.7185620495755817,0.020037, 2.734860, 3.768233,1483,17306
1105.872053934445,0.7674337640072484,0.022317, 2.688472, 3.710088,1441,18747
1238.6711147971662,0.8501517603274991,0.024254, 2.760568, 3.805829,1457,20204
1156.2667313171796,0.7770609753475669,0.025369, 2.854833, 3.933239,1488,21692
1210.8130095627628,0.8642491146058264,0.027408, 2.957679, 4.088396,1401,23093
1256.1578699636943,0.8940625408994266,0.028907, 3.104821, 4.281503,1405,24498
1176.0601623094492,0.7957105293027397,0.027587, 3.153047, 4.343107,1478,25976
1102.9541293365219,0.7627621917956583,0.024846, 3.161783, 4.346502,1446,27422
1259.1186970190947,0.8768236051665005,0.023294, 3.127786, 4.294507,1436,28858
1232.00807540014,0.8719094659590516,0.023791, 3.107881, 4.260389,1413,30271
1285.732036245161,0.8600214289265291,0.024296, 3.158297, 4.315175,1495,31766
1192.8706774409409,0.8070843555080791,0.022830, 3.252734, 4.423686,1478,33244
1222.8118737201123,0.8284633290786669,0.021477, 3.248422, 4.426828,1476,34720
1230.3567224466274,0.8479370933470899,0.024159, 3.199300, 4.372561,1451,36171
1166.9571419490765,0.803136367480438,0.025576, 3.156477, 4.342697,1453,37624
1093.356232659402,0.7412584628199336,0.029538, 3.089103, 4.267379,1475,39099
1072.690971015662,0.7629381017181095,0.029082, 3.014727, 4.190926,1406,40505
1145.2965067665975,0.7871453654753248,0.027763, 2.924289, 4.087520,1455,41960
