total_reward,mean_reward,loss,mae,mean_q,episode_steps,step
488.6132929519002,0.5127106956473244,0.089108, 5.531851, 7.725564,953,953
540.1276583488395,0.5691545398828657,0.012442, 3.209221, 4.593502,949,1902
548.5685107072978,0.581110710495019,0.009936, 2.311688, 3.493889,944,2846
581.1153164251429,0.590564345960511,0.008051, 2.038159, 3.199256,984,3830
647.8058581029372,0.7095354415147177,0.007916, 1.978994, 3.157547,913,4743
674.3158511538904,0.7418216184311226,0.009445, 1.974708, 3.178238,909,5652
624.6035025096237,0.6680251363739291,0.011929, 2.010298, 3.233694,935,6587
562.1025468719839,0.5718235471739409,0.017070, 2.063978, 3.293009,983,7570
588.4689461171208,0.6438391095373314,0.019650, 2.108512, 3.320841,914,8484
618.5320961001607,0.6587136273697133,0.024888, 2.144398, 3.355218,939,9423
619.6148515073787,0.6474554352219213,0.026772, 2.186419, 3.389986,957,10380
572.9857294411679,0.6141326146207587,0.028146, 2.157682, 3.355112,933,11313
624.7254522667218,0.6790494046377411,0.031152, 2.183960, 3.373376,920,12233
618.0122071448043,0.6645292549944132,0.030981, 2.270134, 3.427516,930,13163
618.752018130875,0.6875022423676388,0.029629, 2.348005, 3.474976,900,14063
530.5694882784983,0.553830363547493,0.030465, 2.365202, 3.470156,958,15021
628.9808741385476,0.6662932988755801,0.031391, 2.352389, 3.463208,944,15965
667.6845315154203,0.7337192654015607,0.032133, 2.409637, 3.471633,910,16875
594.6271552575574,0.6219949322777797,0.032957, 2.465945, 3.522551,956,17831
627.2171611670204,0.6602285907021268,0.033760, 2.449514, 3.550285,950,18781
654.7750692131864,0.7048170820378755,0.035899, 2.498196, 3.566576,929,19710
603.7237404464455,0.6141645375853972,0.032502, 2.495388, 3.567925,983,20693
604.2534238108002,0.6079008287835012,0.033861, 2.526913, 3.577080,994,21687
607.0173205653856,0.6707373707904813,0.034421, 2.523811, 3.573068,905,22592
598.9173577024578,0.6405533237459442,0.032622, 2.529155, 3.569113,935,23527
598.1049988203968,0.6276023072616965,0.034034, 2.509169, 3.540095,953,24480
566.9505596197273,0.6223387043026645,0.033997, 2.522544, 3.549730,911,25391
589.2516345849974,0.6268634410478696,0.034128, 2.508768, 3.537323,940,26331
610.0210077839206,0.6237433617422501,0.031347, 2.471375, 3.486126,978,27309
626.7752805796505,0.6682039238589025,0.032166, 2.471657, 3.484742,938,28247
699.9951012940968,0.7209012371720873,0.032554, 2.470324, 3.477478,971,29218
612.6583452869315,0.6609043638478226,0.033315, 2.496517, 3.503736,927,30145
619.2398170584358,0.6192398170584359,0.033097, 2.501992, 3.495090,1000,31145
635.6613360665006,0.6621472250692714,0.033890, 2.485710, 3.467453,960,32105
562.7647408974,0.5795723387202883,0.033654, 2.465984, 3.439252,971,33076
587.8342861713288,0.641040661037436,0.032185, 2.449243, 3.416602,917,33993
566.6724664531245,0.5741362375411595,0.033886, 2.458436, 3.416633,987,34980
577.8402026740134,0.6121188587648447,0.031573, 2.454363, 3.403085,944,35924
679.6747647767875,0.6893253192462347,0.031080, 2.452836, 3.392292,986,36910
613.2975769783632,0.6710039135430669,0.029600, 2.489871, 3.438212,914,37824
612.8386220708826,0.6654056700009583,0.028337, 2.478832, 3.425861,921,38745
613.1563146952572,0.618101123684735,0.030385, 2.467497, 3.406491,992,39737
633.8508968486949,0.6616397670654436,0.029532, 2.447285, 3.376473,958,40695
644.2949368236818,0.7111423143749248,0.030829, 2.471925, 3.417980,906,41601
596.1838578993625,0.6165293256456695,0.030587, 2.479849, 3.423181,967,42568
621.6552579044751,0.6489094550151097,0.029192, 2.508326, 3.457014,958,43526
571.8697644429208,0.5817596789856773,0.026121, 2.522642, 3.480476,983,44509
602.1810100489715,0.6433557799668499,0.026675, 2.531786, 3.487711,936,45445
578.5460890484414,0.6102806846502546,0.026140, 2.534232, 3.498956,948,46393
617.8463578188286,0.6209511133857574,0.029903, 2.519227, 3.474616,995,47388
614.4907438492273,0.654409737858602,0.031090, 2.488618, 3.435812,939,48327
588.1700002994658,0.6191263161047008,0.028809, 2.488802, 3.429201,950,49277
597.0194252545889,0.6596899726570044,0.029823, 2.478436, 3.417280,905,50182
638.4662901581014,0.6449154446041429,0.028778, 2.485541, 3.424544,990,51172
648.7172728266914,0.7020749705916574,0.029053, 2.456383, 3.391615,924,52096
595.7272737601504,0.6575356222518216,0.029296, 2.481009, 3.422162,906,53002
524.2145622113244,0.5648863816932375,0.028002, 2.465122, 3.407342,928,53930
745.5313699005078,0.7905953021214293,0.026704, 2.482755, 3.432559,943,54873
641.9088460841656,0.6917121186251785,0.026253, 2.515225, 3.479467,928,55801
572.6482201891974,0.5831448270765758,0.027559, 2.531956, 3.499900,982,56783
627.446360918964,0.6357105987020912,0.027669, 2.520648, 3.488775,987,57770
646.4009735861924,0.6958029855610253,0.024905, 2.538004, 3.515366,929,58699
610.5762797032792,0.6333778835096256,0.026806, 2.563758, 3.552257,964,59663
527.023439854398,0.57724363620416,0.028157, 2.537566, 3.507257,913,60576
660.1243623270816,0.6978058798383526,0.028918, 2.550891, 3.515816,946,61522
600.0799796177982,0.6086003850079089,0.026166, 2.542783, 3.505360,986,62508
600.4246364306991,0.6228471332268664,0.027325, 2.544793, 3.497941,964,63472
611.8865823041074,0.6269329736722412,0.026715, 2.563866, 3.522645,976,64448
628.8506040822499,0.6682790691628585,0.026312, 2.514443, 3.453978,941,65389
645.6602537783309,0.713436744506443,0.028103, 2.517282, 3.463128,905,66294
620.8797315813837,0.6440661115989458,0.026493, 2.549369, 3.511113,964,67258
