total_reward,mean_reward,loss,mae,mean_q,episode_steps,step
459.3847819567867,0.4097990918436991,43.770863, 26.283334, 43.056345,1121,1121
983.36848818985,0.9804272065701396,3.384402, 32.072128, 43.269402,1003,2124
1143.6612120761104,0.9733286911286045,1.021207, 23.767973, 31.927526,1175,3299
1033.1079475617844,0.9783219200395685,0.782715, 17.566736, 23.683973,1056,4355
944.9034974227828,0.9822281677991506,0.485571, 13.452463, 18.154665,962,5317
1174.357609333572,0.9810840512394086,0.406217, 10.214869, 13.846573,1197,6514
934.2245118979431,0.9833942230504664,0.209912, 7.939462, 10.765290,950,7464
1149.296007651184,0.9831445745519111,0.129613, 6.378543, 8.660963,1169,8633
977.6622050396019,0.9708661420452849,0.082687, 5.254649, 7.151488,1007,9640
973.8740145516174,0.9867011292316286,0.051565, 4.522266, 6.145197,987,10627
937.1642295831429,0.9792729671715181,0.060012, 4.010437, 5.475230,957,11584
988.1608036119086,0.9754795692121506,0.028697, 3.604670, 4.890942,1013,12597
1107.7354455300413,0.9872864933422828,0.028529, 3.299781, 4.484899,1122,13719
1010.6344363583104,0.9831074283641151,0.018520, 3.073749, 4.161644,1028,14747
1060.6491754938538,0.911210631867572,0.023483, 3.034289, 4.106683,1164,15911
944.3799478293249,0.9666120243903019,0.025225, 3.066506, 4.162492,977,16888
939.1024296665298,0.9792517514770905,0.015518, 2.904437, 3.924434,959,17847
904.4714086006014,0.9841908689886849,0.016609, 2.790257, 3.775833,919,18766
1027.2563736916306,0.9737027238783229,0.014009, 2.701535, 3.651079,1055,19821
925.7032766395521,0.9900569803631573,0.012823, 2.643100, 3.575254,935,20756
1075.5807231505619,0.9813692729475929,0.012277, 2.607216, 3.525033,1096,21852
1071.043211151853,0.9862276345781336,0.011227, 2.574366, 3.479477,1086,22938
923.0232817913982,0.9903683281023585,0.008744, 2.549455, 3.444628,932,23870
1020.738273369157,0.9852686036381825,0.007833, 2.537501, 3.425610,1036,24906
963.5383113926399,0.9752412058629959,0.007776, 2.534559, 3.416548,988,25894
1015.0580288829119,0.9236196805122038,0.006277, 2.525836, 3.400415,1099,26993
910.187821148274,0.9713850812681686,0.008414, 2.518704, 3.393580,937,27930
982.0055014580213,0.94242370581384,0.007990, 2.507951, 3.377144,1042,28972
964.7835309261238,0.9814684953470232,0.006997, 2.491561, 3.355249,983,29955
1004.8258597403702,0.9899762164929756,0.007950, 2.477068, 3.338590,1015,30970
933.9293685779364,0.9882850461142184,0.006809, 2.467564, 3.324230,945,31915
1043.0498114332318,0.9422310853055391,0.008188, 2.476406, 3.334940,1107,33022
989.1003686133542,0.9861419427849992,0.009006, 2.485815, 3.345921,1003,34025
971.8986858151405,0.9877019164788013,0.010472, 2.470576, 3.322340,984,35009
995.63746174833,0.9887164466219762,0.009529, 2.471106, 3.323817,1007,36016
978.7100082119736,0.9905971743036169,0.007683, 2.478981, 3.329489,988,37004
1089.1883338836253,0.9812507512465093,0.007624, 2.479608, 3.326821,1110,38114
1093.0448780479087,0.9918737550343999,0.006415, 2.479941, 3.320281,1102,39216
1063.355259796885,0.9910114257193711,0.005954, 2.484753, 3.325507,1073,40289
1079.3480499025059,0.9645648345866897,0.006076, 2.478999, 3.322654,1119,41408
930.4539905028776,0.9856504136683025,0.006170, 2.475591, 3.311443,944,42352
942.2897472292992,0.9898001546526253,0.005440, 2.477996, 3.313135,952,43304
971.0773214704592,0.9858653009852377,0.004039, 2.480865, 3.318925,985,44289
1084.4039969173614,0.9554220237157369,0.004343, 2.485115, 3.324780,1135,45424
916.2228474055677,0.9767834194089208,0.004702, 2.481627, 3.323118,938,46362
1063.4498177764235,0.9765379410251823,0.005020, 2.485313, 3.328638,1089,47451
1079.0442696802265,0.9694917068106258,0.004553, 2.484013, 3.329776,1113,48564
997.6297637041432,0.9867752361069666,0.005523, 2.478287, 3.322218,1011,49575
1091.8790158917373,0.9404642686406005,0.005272, 2.478343, 3.323081,1161,50736
973.2916993070698,0.9781826123689145,0.005902, 2.473119, 3.321501,995,51731
1061.5093673923684,0.9883699882610506,0.004862, 2.472237, 3.316185,1074,52805
968.6338137883072,0.9843839571019382,0.005749, 2.469125, 3.313911,984,53789
898.6771085494794,0.986473225630603,0.006412, 2.470084, 3.319325,911,54700
974.6063322749262,0.9914611722023664,0.005457, 2.471964, 3.319540,983,55683
1083.2645665948496,0.979443550266591,0.005824, 2.470336, 3.318045,1106,56789
1063.5526656106927,0.935402520326027,0.006939, 2.470100, 3.317802,1137,57926
1050.1057715051893,0.9750285714997116,0.006304, 2.469598, 3.319110,1077,59003
1044.9454254045527,0.9839410785353604,0.005564, 2.470633, 3.319291,1062,60065
1010.3691368623847,0.9866886102171726,0.006858, 2.475221, 3.323745,1024,61089
1025.2993952852776,0.9868136624497378,0.006893, 2.477475, 3.322104,1039,62128
1078.0196475640919,0.9862942795645855,0.006752, 2.480748, 3.326929,1093,63221
954.7725977868454,0.9873553234610604,0.005352, 2.477662, 3.322955,967,64188
942.6167469666383,0.9911848022782737,0.005850, 2.476339, 3.320846,951,65139
894.7373163527509,0.988660018069338,0.006452, 2.476227, 3.321494,905,66044
1056.2642115712104,0.9798369309565959,0.005363, 2.475113, 3.320952,1078,67122
896.6459862206563,0.9885843287989595,0.004572, 2.473543, 3.316533,907,68029
899.6277634608876,0.9853535196723852,0.005524, 2.480095, 3.321151,913,68942
1052.2223735881007,0.968005863466514,0.004859, 2.477892, 3.319734,1087,70029
953.5717506796528,0.9881572545903138,0.005446, 2.474404, 3.313810,965,70994
