total_reward,mean_reward,loss,mae,mean_q,episode_steps,step
117.1796455566829,0.12295870467647733,0.032620, 0.517411, 0.722588,953,953
186.00117347330905,0.19599702157356064,0.026374, 0.745465, 1.189488,949,1902
320.23220495101737,0.3392290306684506,0.019020, 0.740096, 1.147706,944,2846
437.53805843188456,0.44465249840638676,0.018096, 0.888574, 1.328209,984,3830
528.009003225518,0.5783231141571938,0.020035, 1.076828, 1.558244,913,4743
598.5978063084673,0.6585234392832423,0.023026, 1.274018, 1.815440,909,5652
580.6562995735517,0.6210227802925686,0.024780, 1.441879, 2.031685,935,6587
479.2675649920999,0.4875560172859612,0.026323, 1.619111, 2.283602,983,7570
474.67231098319667,0.519335132366736,0.028970, 1.792815, 2.513652,914,8484
589.0855887299962,0.6273541946006349,0.030285, 1.868757, 2.611716,939,9423
592.6526750489454,0.6192817921096608,0.032765, 1.937970, 2.702778,957,10380
552.4131498549672,0.5920826900910687,0.033972, 1.994114, 2.778734,933,11313
601.0035457527396,0.6532647236442821,0.034634, 2.059275, 2.870574,920,12233
603.4971937104754,0.6489217136671778,0.036470, 2.106973, 2.924852,930,13163
603.314058557262,0.6703489539525134,0.036907, 2.151312, 2.989256,900,14063
475.3942874071008,0.4962362081493745,0.039334, 2.161950, 2.995957,958,15021
620.1028714020429,0.6568886349597912,0.040743, 2.192892, 3.029708,944,15965
661.8300202623124,0.7272857365519916,0.040011, 2.208393, 3.053679,910,16875
595.7616320064342,0.6231816234376927,0.040879, 2.219793, 3.063807,956,17831
637.2698670324925,0.6708103863499921,0.040343, 2.248508, 3.102641,950,18781
648.3115708250443,0.6978596026103814,0.039916, 2.275609, 3.135227,929,19710
540.8097519042267,0.5501625146533333,0.041749, 2.309812, 3.179352,983,20693
614.8007449314482,0.6185118158264067,0.043310, 2.311159, 3.175881,994,21687
607.5477318219508,0.6713234605767413,0.043138, 2.311888, 3.180856,905,22592
555.9503591388404,0.5945993145869951,0.040213, 2.311542, 3.183310,935,23527
632.6807153444681,0.6638832270141324,0.042326, 2.337785, 3.214077,953,24480
571.1057690153203,0.6268998562187929,0.043255, 2.328476, 3.199128,911,25391
600.4875010532616,0.6388164904821931,0.045378, 2.361845, 3.246764,940,26331
605.9565043904588,0.6195874278021051,0.042395, 2.370562, 3.251065,978,27309
641.9146056717349,0.6843439292875638,0.045028, 2.419496, 3.313711,938,28247
726.4737896206218,0.7481707411128958,0.043932, 2.447938, 3.347867,971,29218
634.2481726718768,0.6841943610268358,0.045804, 2.473744, 3.382257,927,30145
491.9616031471547,0.4919616031471547,0.044447, 2.457118, 3.356644,1000,31145
622.8477577890126,0.6487997476968881,0.042499, 2.450499, 3.351825,960,32105
615.1870589748276,0.6335603079040448,0.042932, 2.464125, 3.374240,971,33076
614.4797697200906,0.6700978950055514,0.042130, 2.453737, 3.362677,917,33993
548.7934883349972,0.5560217713627125,0.044546, 2.470651, 3.382367,987,34980
539.8328244305302,0.5718568055408159,0.043240, 2.460925, 3.377217,944,35924
717.3523941034546,0.7275379250542136,0.041942, 2.449487, 3.361733,986,36910
638.1288644600183,0.6981716241356875,0.041326, 2.459651, 3.376635,914,37824
578.0687221611904,0.6276533356799027,0.042705, 2.466554, 3.382199,921,38745
616.0442753519541,0.6210123743467278,0.042779, 2.458839, 3.366836,992,39737
656.3818700546242,0.6851585282407351,0.040397, 2.462747, 3.371634,958,40695
647.0150886207005,0.7141446894268217,0.043546, 2.464889, 3.376719,906,41601
651.6440643443432,0.6738821761575421,0.040490, 2.476228, 3.393420,967,42568
641.3985877880407,0.6695183588601678,0.039538, 2.470529, 3.388131,958,43526
589.6971238330168,0.5998953446927943,0.038866, 2.465219, 3.383259,983,44509
644.3514258622465,0.6884096430152207,0.040422, 2.477110, 3.402064,936,45445
624.1564413369186,0.658392870608564,0.042513, 2.465720, 3.384329,948,46393
630.7481902354041,0.6339177791310594,0.041718, 2.473010, 3.400014,995,47388
648.6640469923439,0.6908030319407282,0.039007, 2.479701, 3.407598,939,48327
621.6249828170385,0.65434208717583,0.040293, 2.478952, 3.407573,950,49277
640.0080174743327,0.7071911795296495,0.038837, 2.479883, 3.404994,905,50182
626.6424225258236,0.6329721439654784,0.037600, 2.499261, 3.432335,990,51172
634.9708418272005,0.6871978807653685,0.039459, 2.494726, 3.422242,924,52096
616.3607296084239,0.680309856079938,0.038270, 2.491526, 3.425893,906,53002
540.2752047279016,0.5821931085429974,0.038100, 2.469261, 3.392498,928,53930
779.7331406128303,0.8268644121026832,0.038961, 2.482783, 3.407216,943,54873
589.9241389222906,0.6356941152179856,0.039458, 2.488289, 3.415044,928,55801
556.1758930655125,0.5663705632031695,0.039734, 2.500219, 3.433192,982,56783
640.1106032189188,0.6485416445987019,0.039174, 2.494907, 3.423478,987,57770
647.3646308492187,0.6968402915492128,0.039155, 2.490422, 3.417645,929,58699
547.2967682974861,0.5677352368231183,0.036513, 2.497403, 3.427626,964,59663
546.7385569298024,0.5988374117522479,0.040138, 2.488442, 3.413628,913,60576
669.8984056725731,0.7081378495481745,0.037831, 2.504822, 3.435430,946,61522
658.1012340425943,0.6674454706314344,0.039229, 2.512538, 3.453142,986,62508
640.3701580603929,0.6642843963282083,0.037989, 2.493128, 3.425313,964,63472
628.2304409534211,0.6436787304850625,0.038141, 2.498873, 3.430928,976,64448
636.3788751430434,0.6762793572189622,0.037555, 2.525284, 3.461169,941,65389
640.8994385912699,0.7081761752389722,0.037860, 2.510018, 3.443555,905,66294
645.6026746937703,0.6697123181470646,0.036220, 2.494669, 3.426531,964,67258
601.6854458020654,0.6089933661964224,0.038217, 2.487791, 3.414696,988,68246
601.0759543257047,0.6261207857559424,0.039878, 2.495094, 3.427426,960,69206
622.3823669613625,0.6670764919200027,0.038768, 2.495103, 3.427060,933,70139
600.6806558907583,0.6024881202515129,0.040852, 2.486312, 3.416818,997,71136
471.83064476395106,0.47659661087267785,0.038464, 2.483535, 3.420282,990,72126
638.8644952181038,0.6710761504391847,0.038215, 2.491280, 3.423117,952,73078
601.7359658979678,0.646332938665916,0.037798, 2.496582, 3.429772,931,74009
647.5460800738379,0.6947919314096973,0.040277, 2.471918, 3.394879,932,74941
661.4419643016979,0.689002046147602,0.041181, 2.476541, 3.396949,960,75901
643.9858155060359,0.6954490448229329,0.040892, 2.481739, 3.407905,926,76827
652.418412644663,0.6760812566265938,0.039955, 2.486852, 3.415904,965,77792
633.2619977690168,0.658276504957398,0.038539, 2.484666, 3.414141,962,78754
587.9611037992518,0.6301833909959826,0.041061, 2.476176, 3.403368,933,79687
599.1959213029238,0.6022069560833405,0.039975, 2.453900, 3.373271,995,80682
561.7331895107851,0.600784159904583,0.040610, 2.447927, 3.365954,935,81617
587.4650482139388,0.6350973494204744,0.041974, 2.463012, 3.382817,925,82542
540.7409196139837,0.5434582106673203,0.041127, 2.454052, 3.377186,995,83537
628.4691022780216,0.6399889025234436,0.041769, 2.441811, 3.359009,982,84519
575.6883156664053,0.6368233580380589,0.042324, 2.450557, 3.370951,904,85423
681.0319735309986,0.7020948180731944,0.042499, 2.456434, 3.381886,970,86393
656.0447126697574,0.7046667160792238,0.042271, 2.452458, 3.379626,931,87324
659.4160773555898,0.7310599527223833,0.041715, 2.451663, 3.374943,902,88226
688.7084877613194,0.7234332854635708,0.042554, 2.476779, 3.409358,952,89178
641.3863615206908,0.6518154080494826,0.042585, 2.483357, 3.412231,984,90162
639.2988151259977,0.6577148303765409,0.040747, 2.487244, 3.419207,972,91134
682.883234956659,0.695400442929388,0.041253, 2.475428, 3.406955,982,92116
697.2157475260298,0.7056839549858601,0.041265, 2.493877, 3.428242,988,93104
678.2675021391448,0.6942349049530653,0.039140, 2.502613, 3.443323,977,94081
506.6463075646693,0.559830174104607,0.040700, 2.516410, 3.450915,905,94986
600.7189309785185,0.6067867989682005,0.038748, 2.501864, 3.430284,990,95976
603.2322883650613,0.6251111796529133,0.039958, 2.507448, 3.434786,965,96941
596.9633859815775,0.597560946928506,0.038081, 2.499213, 3.426718,999,97940
573.6275067891173,0.616141253264358,0.040625, 2.502494, 3.430731,931,98871
591.074830788096,0.6567498119867734,0.040058, 2.486996, 3.415557,900,99771
