total_reward,mean_reward,loss,mae,mean_q,episode_steps,step
89.08018406669407,0.09347343553692977,0.079502, 1.422203, 2.287217,953,953
234.96658082890485,0.2475938681021126,0.032537, 1.583719, 2.427348,949,1902
259.32682689320905,0.27471062170890787,0.026509, 0.927689, 1.555119,944,2846
251.38943775597485,0.25547707089021837,0.022406, 1.009904, 1.628639,984,3830
397.11786064942487,0.43495932163135254,0.022492, 1.170791, 1.791103,913,4743
458.2771594448228,0.504155290918397,0.023718, 1.297313, 1.947968,909,5652
522.4272008246122,0.558745669331136,0.025349, 1.386989, 2.035685,935,6587
394.711765681518,0.40153791015413837,0.027637, 1.479305, 2.147945,983,7570
372.5933961953791,0.40765141815686995,0.029827, 1.536331, 2.210604,914,8484
495.3165919866168,0.5274937081859604,0.033434, 1.613015, 2.309368,939,9423
565.0737610786878,0.5904637001867166,0.035758, 1.687400, 2.426792,957,10380
499.3262178980634,0.5351835132883852,0.035089, 1.782763, 2.555809,933,11313
602.6902455404056,0.6550980929787018,0.036143, 1.854648, 2.649340,920,12233
611.735463243803,0.6577800680040893,0.037678, 1.931904, 2.744666,930,13163
623.1823183345742,0.692424798149527,0.041081, 1.994064, 2.819402,900,14063
486.25162516451303,0.5075695461007443,0.043304, 2.047453, 2.893569,958,15021
682.2618687026436,0.7227350304053428,0.040887, 2.094844, 2.967409,944,15965
608.8681459551112,0.6690858746759464,0.043853, 2.131000, 3.026892,910,16875
557.5661211372804,0.5832281601854398,0.043692, 2.193528, 3.103690,956,17831
566.6139274754436,0.5964357131320459,0.041656, 2.230422, 3.139549,950,18781
616.881450520692,0.6640273956089258,0.044935, 2.275778, 3.200899,929,19710
515.6131720580581,0.5245301852065698,0.048627, 2.288623, 3.205657,983,20693
516.4086917815912,0.5195258468627678,0.046612, 2.301591, 3.220837,994,21687
551.7713391433415,0.6096920874512061,0.045729, 2.313227, 3.236866,905,22592
532.1638026092146,0.5691591471756305,0.045750, 2.332468, 3.256349,935,23527
636.2227827166669,0.6675999818642884,0.061949, 2.336286, 3.260557,953,24480
567.7305292604015,0.6231948729532398,0.045115, 2.337041, 3.249460,911,25391
566.4141847011774,0.6025682815969973,0.042634, 2.361449, 3.275354,940,26331
561.8507202106136,0.5744894889679076,0.045069, 2.378535, 3.294330,978,27309
577.3194604403295,0.6154791689129313,0.041827, 2.373325, 3.279024,938,28247
673.487580445817,0.6936020395940443,0.042137, 2.383091, 3.288525,971,29218
612.8089280007464,0.6610668047472993,0.045698, 2.381414, 3.281550,927,30145
614.791377258992,0.614791377258992,0.045288, 2.368187, 3.257063,1000,31145
639.8484540594987,0.6665088063119778,0.045324, 2.361245, 3.245771,960,32105
574.3410948107417,0.5914944333787246,0.047554, 2.386181, 3.279028,971,33076
608.9000093087275,0.6640130963017747,0.044811, 2.414578, 3.309515,917,33993
553.1324906610093,0.5604179236687025,0.046391, 2.416938, 3.312896,987,34980
559.8909027008916,0.5931047698102665,0.044993, 2.398792, 3.274597,944,35924
698.3175943476581,0.7082328543079697,0.045480, 2.398438, 3.267651,986,36910
636.2374094088755,0.6961021984779819,0.046992, 2.409565, 3.282247,914,37824
581.361978005642,0.6312290749246927,0.044768, 2.396366, 3.262230,921,38745
601.4753790551338,0.6063259869507397,0.046094, 2.393463, 3.267785,992,39737
601.7198236317275,0.628100024667774,0.046712, 2.391254, 3.262350,958,40695
580.5364011706074,0.6407686547136947,0.044948, 2.386449, 3.260546,906,41601
558.6096597641674,0.577672864285592,0.043526, 2.385520, 3.251601,967,42568
579.825641468233,0.605245972305045,0.043610, 2.374369, 3.240874,958,43526
527.0406416470587,0.5361552814313923,0.041895, 2.363065, 3.233302,983,44509
609.0134075237263,0.650655349918511,0.044189, 2.372573, 3.241915,936,45445
581.4796556342312,0.61337516417113,0.041129, 2.386405, 3.266091,948,46393
579.1358228295967,0.5820460530950721,0.042874, 2.379861, 3.262440,995,47388
627.8558544941134,0.6686430825283423,0.042398, 2.386885, 3.269966,939,48327
586.4521081789156,0.6173180086093849,0.042243, 2.408174, 3.304876,950,49277
591.5175570021303,0.6536105602233484,0.041800, 2.400155, 3.289877,905,50182
635.2394899006931,0.6416560504047405,0.042664, 2.408640, 3.295536,990,51172
655.2332155706445,0.7091268566781866,0.040530, 2.420112, 3.307019,924,52096
577.8794703917381,0.637836060035031,0.042591, 2.425292, 3.310049,906,53002
488.51821813471867,0.5264204936796537,0.042185, 2.424457, 3.308160,928,53930
742.8583490931729,0.7877607095367688,0.041066, 2.411048, 3.286725,943,54873
588.3389367542457,0.6339859232265578,0.040323, 2.416013, 3.294562,928,55801
529.1616974221213,0.5388611990041968,0.042761, 2.418941, 3.296443,982,56783
579.0871548658514,0.5867144426199102,0.043052, 2.402518, 3.267398,987,57770
598.5318076509446,0.6442753580742139,0.041584, 2.413351, 3.292084,929,58699
612.8486330162664,0.6357350964899029,0.042305, 2.418995, 3.292991,964,59663
453.31981443980493,0.4965167737566319,0.042939, 2.412376, 3.291689,913,60576
639.8365128873181,0.6763599501980107,0.042068, 2.412664, 3.283999,946,61522
544.5182549588808,0.5522497514795951,0.042579, 2.403030, 3.273045,986,62508
547.5867899626878,0.5680360891729127,0.042050, 2.404399, 3.279446,964,63472
575.9535825700217,0.5901163755840386,0.043585, 2.398921, 3.261400,976,64448
520.1037884119518,0.5527139090456448,0.045478, 2.393876, 3.260297,941,65389
590.0012025861604,0.6519350304819452,0.040768, 2.380675, 3.240780,905,66294
567.3194369048945,0.5885056399428366,0.043767, 2.376265, 3.241768,964,67258
577.7048881108972,0.5847215466709486,0.041356, 2.384839, 3.254780,988,68246
563.6844413839096,0.5871712931082392,0.040983, 2.383203, 3.252925,960,69206
555.0384124004601,0.594896476313462,0.041712, 2.381782, 3.251743,933,70139
540.0401693324751,0.5416651648269559,0.041306, 2.373953, 3.239549,997,71136
618.592011921797,0.6248404160826233,0.042874, 2.365982, 3.225529,990,72126
598.6858443978934,0.6288716852919048,0.042486, 2.371558, 3.240042,952,73078
583.3847133010315,0.6266216039753293,0.040880, 2.357451, 3.221715,931,74009
631.5367173961702,0.6776145036439594,0.040885, 2.362439, 3.230845,932,74941
644.1459985740088,0.6709854151812592,0.041531, 2.376631, 3.244335,960,75901
621.1687834010629,0.6708086213834372,0.042306, 2.379972, 3.250879,926,76827
641.312399200744,0.6645724344049161,0.042701, 2.366590, 3.237413,965,77792
605.2647896047486,0.629173377967514,0.041457, 2.369432, 3.239765,962,78754
558.4625380053844,0.5985664930389972,0.040433, 2.382055, 3.251989,933,79687
546.0286781032648,0.5487725408073013,0.040770, 2.362398, 3.233880,995,80682
396.2096983505711,0.42375368807547714,0.042097, 2.350330, 3.218363,935,81617
572.7718118173595,0.6192127695322805,0.041563, 2.335450, 3.190457,925,82542
578.1210466430093,0.5810261775306627,0.043086, 2.354588, 3.214747,995,83537
616.5986345087238,0.6279008498052177,0.040289, 2.332019, 3.190003,982,84519
581.9799858951665,0.643783170238016,0.041353, 2.350805, 3.215012,904,85423
662.7026254579132,0.6831985829463023,0.043347, 2.337430, 3.199760,970,86393
643.7829133619068,0.6914961475423275,0.040582, 2.354530, 3.215964,931,87324
649.9279218044721,0.7205409332643815,0.041332, 2.364661, 3.223388,902,88226
686.5121421849408,0.7211261997740974,0.039329, 2.371703, 3.232656,952,89178
613.0137788619907,0.6229814825833239,0.039731, 2.376445, 3.247668,984,90162
607.2336898987068,0.6247260184143074,0.040672, 2.381810, 3.248159,972,91134
637.3451769736218,0.6490276751258879,0.039078, 2.375533, 3.240461,982,92116
664.2168024622287,0.6722842130184501,0.041114, 2.392742, 3.262976,988,93104
639.9000724839467,0.6549642502394541,0.040159, 2.396259, 3.266121,977,94081
575.849859205326,0.636298186967211,0.039251, 2.395460, 3.266177,905,94986
558.1838956639734,0.5638221168322964,0.039673, 2.400903, 3.265749,990,95976
540.7009738495676,0.560311889999552,0.038603, 2.405982, 3.282814,965,96941
554.4216813580482,0.5549766580160642,0.041145, 2.402396, 3.274607,999,97940
564.8129372469768,0.6066734019838634,0.042286, 2.389060, 3.256812,931,98871
583.1907622899244,0.6479897358776937,0.039838, 2.392436, 3.264536,900,99771
